,journal_name,issn,citation_count_sum,paper_count_sum,avg_cites_per_paper,proj_ai,proj_ai_year
2093,journal of food and drug analysis,1021-9498,379.0,188.0,2.015957446808511,0.449,2015
2094,journal of food quality,1745-4557,337.0,254.0,1.3267716535433072,0.265,2015
2095,journal of foot and ankle research,1757-1146,588.0,347.0,1.6945244956772334,0.361,2015
2096,journal of forest research,1610-7403,404.0,265.0,1.5245283018867926,0.316,2015
2097,journal of forestry research,1993-0607,414.0,433.0,0.9561200923787528,0.17600000000000002,2015
2098,journal of formalized reasoning,1972-5787,53.0,22.0,2.409090909090909,0.561,2015
2099,journal of fourier analysis and applications,1531-5851,470.0,246.0,1.9105691056910568,0.419,2015
2100,journal of function spaces and applications,1758-4965,229.0,261.0,0.8773946360153256,0.158,2015
2101,journal of fusion energy,1572-9591,389.0,406.0,0.958128078817734,0.17600000000000002,2015
2102,journal of gambling studies,1573-3602,958.0,251.0,3.816733067729084,1.002,2015
2103,journal of gastroenterology,1435-5922,3199.0,774.0,4.133074935400517,1.107,2015
2104,journal of gastrointestinal cancer,1941-6636,451.0,416.0,1.0841346153846154,0.20600000000000002,2015
2105,journal of gastrointestinal surgery,1873-4626,4830.0,1503.0,3.2135728542914173,0.807,2015
2106,journal of general internal medicine,1525-1497,5607.0,1417.0,3.956951305575159,1.048,2015
2107,journal of general plant pathology,1610-739X,381.0,295.0,1.2915254237288136,0.256,2015
2108,journal of genetic counseling,1573-3599,973.0,410.0,2.373170731707317,0.551,2015
2109,journal of genetics,0022-1333,575.0,395.0,1.4556962025316456,0.298,2015
2110,journal of geodesy,1432-1394,1608.0,336.0,4.785714285714286,1.331,2015
2111,journal of geographical sciences,1861-9568,876.0,367.0,2.3869209809264307,0.555,2015
2112,journal of geographical systems,1435-5949,280.0,106.0,2.641509433962264,0.63,2015
2113,journal of geological research,1687-8841,52.0,59.0,0.8813559322033898,0.158,2015
2114,journal of geometry,1420-8997,82.0,117.0,0.7008547008547008,0.11900000000000001,2015
2115,journal of geosciences,1802-6222,171.0,174.0,0.9827586206896552,0.182,2015
2116,journal of ginseng research,1226-8453,845.0,256.0,3.30078125,0.8340000000000001,2015
2117,journal of glaciology,0022-1430,1512.0,525.0,2.88,0.703,2015
2118,journal of global infectious diseases,0974-8245,462.0,255.0,1.811764705882353,0.392,2015
2119,journal of global optimization,1573-2916,1259.0,696.0,1.8089080459770115,0.392,2015
2120,journal of grid computing,1572-9184,34.0,21.0,1.619047619047619,0.341,2015
2121,journal of happiness studies,1573-7780,1461.0,357.0,4.0924369747899165,1.093,2015
2122,journal of hard tissue biology,1880-828X,91.0,166.0,0.5481927710843374,0.087,2015
2123,journal of headache and pain,1129-2369,1554.0,582.0,2.670103092783505,0.639,2015
2124,journal of headache and pain,1129-2377,1554.0,582.0,2.670103092783505,0.639,2015
2125,journal of health population and nutrition,1606-0997,924.0,370.0,2.4972972972972967,0.5870000000000001,2015
2126,journal of health science,2328-7136,244.0,413.0,0.5907990314769975,0.096,2015
2127,journal of healthcare engineering,2040-2295,163.0,135.0,1.2074074074074077,0.235,2015
2128,journal of healthcare engineering,2040-2309,163.0,135.0,1.2074074074074077,0.235,2015
2129,journal of hematology & oncology,1756-8722,2033.0,372.0,5.465053763440861,1.5730000000000002,2015
2130,journal of hematopathology,1865-5785,29.0,60.0,0.4833333333333333,0.07400000000000001,2015
2131,journal of heuristics,1572-9397,486.0,166.0,2.9277108433734935,0.718,2015
2132,journal of high energy physics,1029-8479,44646.0,9031.0,4.943638578230539,1.3869999999999998,2015
2133,journal of homotopy and related structures,1512-2891,15.0,32.0,0.46875,0.07200000000000001,2015
2134,journal of housing and the built environment,1573-7772,294.0,162.0,1.8148148148148149,0.39299999999999996,2015
2135,journal of human kinetics,1640-5544,629.0,408.0,1.5416666666666667,0.32,2015
2136,journal of human kinetics,1899-7562,629.0,408.0,1.5416666666666667,0.32,2015
2137,journal of human reproductive sciences,1998-4766,417.0,191.0,2.183246073298429,0.496,2015
2138,journal of human security,1835-3800,16.0,22.0,0.7272727272727273,0.124,2015
2139,journal of hydraulic engineering,2332-8215,1347.0,967.0,1.3929679420889352,0.282,2015
2140,journal of hydrology and hydromechanics,0042-790X,192.0,139.0,1.3812949640287773,0.27899999999999997,2015
2141,journal of hydrology and hydromechanics,1946-0163,192.0,139.0,1.3812949640287773,0.27899999999999997,2015
2142,journal of hymenoptera research,1070-9428,106.0,120.0,0.8833333333333333,0.159,2015
2143,journal of hymenoptera research,1314-2607,106.0,120.0,0.8833333333333333,0.159,2015
2144,journal of immigrant and minority health,1557-1920,1591.0,699.0,2.276108726752504,0.523,2015
2145,journal of immune based therapies and vaccines,1476-8518,25.0,17.0,1.4705882352941178,0.302,2015
2146,journal of inclusion phenomena and macrocyclic chemistry,1573-1111,932.0,725.0,1.2855172413793103,0.255,2015
2147,journal of indian academy of oral medicine and radiology,0975-1572,100.0,173.0,0.5780346820809249,0.09300000000000001,2015
2148,journal of indian association of pediatric surgeons,1998-3891,156.0,199.0,0.7839195979899497,0.13699999999999998,2015
2149,journal of indian philosophy,1573-0395,27.0,93.0,0.2903225806451613,0.039,2015
2150,journal of industrial engineering and management,2013-0953,312.0,203.0,1.5369458128078817,0.319,2015
2151,journal of industrial microbiology & biotechnology,1476-5535,2658.0,851.0,3.1233842538190366,0.778,2015
2152,journal of inequalities and applications,1029-242X,1272.0,1277.0,0.9960845732184808,0.185,2015
2153,journal of inflammation research,1178-7031,212.0,76.0,2.7894736842105257,0.675,2015
2154,journal of infrared and millimeter waves,1001-9014,76.0,221.0,0.3438914027149321,0.049,2015
2155,journal of inherited metabolic disease,1573-2665,2484.0,677.0,3.6691285081240768,0.953,2015
2156,journal of injury and violence research,2008-4072,154.0,96.0,1.6041666666666667,0.337,2015
2157,journal of inorganic and organometallic polymers and materials,1574-1451,831.0,685.0,1.2131386861313869,0.237,2015
2158,journal of inorganic materials,1000-324X,329.0,715.0,0.4601398601398602,0.07,2015
2159,journal of insect behavior,1572-8889,341.0,255.0,1.3372549019607842,0.268,2015
2160,journal of insect conservation,1572-9753,934.0,450.0,2.075555555555556,0.465,2015
2161,journal of insect science,1536-2442,1442.0,893.0,1.61478163493841,0.33899999999999997,2015
2162,journal of intellectual property rights,0975-1076,10.0,12.0,0.8333333333333334,0.14800000000000002,2015
2163,journal of intelligent information systems,1573-7675,30.0,26.0,1.1538461538461535,0.222,2015
2164,journal of intelligent manufacturing,1572-8145,1819.0,556.0,3.271582733812949,0.825,2015
2165,journal of interaction science,2194-0827,107.0,79.0,1.3544303797468351,0.272,2015
2166,journal of international entrepreneurship,1573-7349,316.0,84.0,3.761904761904762,0.9840000000000001,2015
2167,journal of international medical research,0300-0605,1807.0,1036.0,1.744208494208494,0.374,2015
2168,journal of international medical research,1473-2300,1807.0,1036.0,1.744208494208494,0.374,2015
2169,journal of internet services and applications,1869-0238,590.0,83.0,7.108433734939759,2.19,2015
2170,journal of interventional cardiac electrophysiology,1572-8595,961.0,465.0,2.066666666666667,0.46299999999999997,2015
2171,journal of invasive cardiology,1557-2501,1048.0,871.0,1.2032146957520091,0.23399999999999999,2015
2172,journal of investigational allergology and clinical immunology,1698-0808,963.0,529.0,1.8204158790170133,0.395,2015
2173,journal of konbin,2083-4608,34.0,70.0,0.4857142857142857,0.075,2015
2174,journal of korean medical science,1598-6357,2674.0,1451.0,1.842866988283942,0.401,2015
2175,journal of labor research,1936-4768,126.0,100.0,1.26,0.248,2015
2176,journal of laboratory physicians,0974-7826,225.0,144.0,1.5625,0.326,2015
2177,journal of laser micro nanoengineering,1880-0688,225.0,216.0,1.0416666666666667,0.196,2015
2178,journal of limnology,1129-5767,512.0,333.0,1.5375375375375375,0.319,2015
2179,journal of limnology,1723-8633,512.0,333.0,1.5375375375375375,0.319,2015
2180,journal of lipids,2090-3049,282.0,99.0,2.8484848484848486,0.693,2015
2181,journal of literary studies,2383-2479,29.0,73.0,0.3972602739726027,0.057999999999999996,2015
2182,journal of logic and analysis,1759-9008,30.0,43.0,0.6976744186046512,0.11800000000000001,2015
2183,journal of low temperature physics,1573-7357,744.0,947.0,0.7856388595564942,0.13699999999999998,2015
2184,journal of machine learning research,1533-7928,8971.0,712.0,12.599719101123595,4.5,2015
2185,journal of mammalian evolution,1573-7055,284.0,101.0,2.811881188118812,0.682,2015
2186,journal of mammary gland biology and neoplasia,1573-7039,870.0,156.0,5.5769230769230775,1.614,2015
2187,journal of management & governance,1572-963X,519.0,169.0,3.0710059171597632,0.762,2015
2188,journal of maps,1744-5647,412.0,284.0,1.4507042253521127,0.297,2015
2190,journal of marine biology,1687-949X,251.0,112.0,2.2410714285714284,0.513,2015
2191,journal of marine science and technology,1437-8213,469.0,391.0,1.1994884910485937,0.23399999999999999,2015
2192,journal of maritime archaeology,1557-2293,31.0,39.0,0.7948717948717948,0.139,2015
2193,journal of marketing management,2333-6080,1303.0,422.0,3.0876777251184837,0.767,2015
2194,journal of marketing management,2333-6099,1303.0,422.0,3.0876777251184837,0.767,2015
2195,journal of material cycles and waste management,1611-8227,386.0,265.0,1.4566037735849056,0.298,2015
2196,journal of materials engineering and performance,1544-1024,2309.0,1557.0,1.4829800899165062,0.305,2015
2197,journal of materials science,1573-4803,10884.0,4498.0,2.41974210760338,0.565,2015
2198,journal of mathematical biology,1432-1416,1120.0,470.0,2.3829787234042548,0.5539999999999999,2015
2199,journal of mathematical chemistry,1572-8897,825.0,708.0,1.1652542372881356,0.225,2015
2200,journal of mathematical fluid mechanics,1422-6952,284.0,185.0,1.5351351351351352,0.319,2015
2201,journal of mathematical imaging and vision,1573-7683,960.0,295.0,3.254237288135593,0.82,2015
2202,journal of mathematical physics analysis geometry,1817-5805,1.0,3.0,0.3333333333333333,0.047,2015
2203,journal of mathematical sciences,2372-5214,755.0,1138.0,0.6634446397188051,0.111,2015
2204,journal of mathematical sciences,2372-5222,755.0,1138.0,0.6634446397188051,0.111,2015
2205,journal of mathematics teacher education,1573-1820,387.0,137.0,2.8248175182481754,0.6859999999999999,2015
2206,journal of mechanical engineering,2450-5471,1053.0,2046.0,0.5146627565982405,0.081,2015
2207,journal of medical and biological engineering,2199-4757,353.0,251.0,1.406374501992032,0.285,2015
2208,journal of medical biochemistry,1452-8258,101.0,167.0,0.6047904191616766,0.099,2015
2209,journal of medical biochemistry,1452-8266,101.0,167.0,0.6047904191616766,0.099,2015
2210,journal of medical case reports,1752-1947,1913.0,1868.0,1.0240899357601714,0.191,2015
2211,journal of medical cases,1923-4163,60.0,162.0,0.3703703703703704,0.053,2015
2212,journal of medical internet research,1438-8871,7063.0,971.0,7.273944387229661,2.254,2015
2213,journal of medical physics,1998-3913,201.0,145.0,1.3862068965517242,0.28,2015
2214,journal of medical sciences,1682-4474,43.0,89.0,0.4831460674157304,0.07400000000000001,2015
2215,journal of medical sciences,1812-5727,43.0,89.0,0.4831460674157304,0.07400000000000001,2015
2216,journal of medical systems,1573-689X,3210.0,864.0,3.7152777777777777,0.968,2015
2217,journal of medical toxicology,1937-6995,847.0,305.0,2.777049180327869,0.6709999999999999,2015
2218,journal of medicinal plants research,1996-0875,1838.0,1376.0,1.3357558139534884,0.267,2015
2219,journal of medicine and the person,2036-3877,44.0,75.0,0.5866666666666667,0.095,2015
2220,journal of metallurgy,1687-9473,67.0,42.0,1.5952380952380951,0.33399999999999996,2015
2221,journal of microbiology & biology education,1935-7885,97.0,136.0,0.7132352941176471,0.121,2015
2222,journal of microbiology immunology and infection,1684-1182,925.0,403.0,2.2952853598014893,0.528,2015
2223,journal of mineralogical and petrological sciences,1349-3825,138.0,144.0,0.9583333333333334,0.17600000000000002,2015
2224,journal of minimal access surgery,0972-9941,277.0,202.0,1.3712871287128714,0.276,2015
2225,journal of minimal access surgery,1998-3921,277.0,202.0,1.3712871287128714,0.276,2015
2226,journal of molecular evolution,1432-1432,576.0,316.0,1.8227848101265824,0.395,2015
2227,journal of molecular histology,1567-2387,611.0,325.0,1.88,0.41100000000000003,2015
2228,journal of molecular medicine,1432-1440,2879.0,628.0,4.584394904458598,1.261,2015
2229,journal of molecular modeling,0948-5023,3027.0,1803.0,1.6788685524126457,0.35600000000000004,2015
2230,journal of molecular neuroscience,1559-1166,2666.0,1039.0,2.565928777670837,0.608,2015
2231,journal of molecular signaling,1750-2187,230.0,73.0,3.150684931506849,0.787,2015
2232,journal of muscle research and cell motility,1573-2657,347.0,153.0,2.2679738562091503,0.52,2015
2233,journal of nanobiotechnology,1477-3155,1514.0,248.0,6.104838709677418,1.808,2015
2234,journal of nanoelectronics and optoelectronics,1555-130X,169.0,261.0,0.6475095785440613,0.10800000000000001,2015
2235,journal of nanoelectronics and optoelectronics,1555-1318,169.0,261.0,0.6475095785440613,0.10800000000000001,2015
2236,journal of nanomaterials,1687-4110,3949.0,1903.0,2.07514450867052,0.465,2015
2237,journal of nanomaterials,1687-4129,3949.0,1903.0,2.07514450867052,0.465,2015
2238,journal of nanoparticle research,1572-896X,8839.0,3026.0,2.9210178453403834,0.715,2015
2239,journal of nanoscience and nanotechnology,1533-4880,6216.0,5878.0,1.0575025518883974,0.19899999999999998,2015
2240,journal of nanoscience and nanotechnology,1533-4899,6216.0,5878.0,1.0575025518883974,0.19899999999999998,2015
2241,journal of nanotechnology,1687-9511,353.0,225.0,1.5688888888888892,0.327,2015
2242,journal of natural medicines,1861-0293,918.0,485.0,1.8927835051546391,0.415,2015
2243,journal of natural products,0163-3864,7014.0,1861.0,3.768941429339065,0.986,2015
2244,journal of naval architecture and marine engineering,2070-8998,32.0,54.0,0.5925925925925926,0.096,2015
2245,journal of negative results in biomedicine,1477-5751,101.0,72.0,1.4027777777777777,0.284,2015
2246,journal of nepal medical association,0028-2715,130.0,184.0,0.7065217391304348,0.12,2015
2247,journal of nepal medical association,1815-672X,130.0,184.0,0.7065217391304348,0.12,2015
2248,journal of nepal paediatric society,1990-7982,39.0,85.0,0.4588235294117647,0.07,2015
2249,journal of nephrology,1724-6059,1187.0,641.0,1.8517940717628705,0.40299999999999997,2015
2250,journal of network and systems management,1573-7705,141.0,127.0,1.110236220472441,0.212,2015
2251,journal of networks,1796-2056,748.0,939.0,0.7965921192758253,0.14,2015
2252,journal of neural transmission,1435-1463,2576.0,853.0,3.019929660023447,0.746,2015
2253,journal of neurodevelopmental disorders,1866-1947,705.0,160.0,4.40625,1.2,2015
2254,journal of neurodevelopmental disorders,1866-1955,705.0,160.0,4.40625,1.2,2015
2255,journal of neuroengineering and rehabilitation,1743-0003,2517.0,503.0,5.003976143141154,1.4080000000000001,2015
2256,journal of neuroimmune pharmacology,1557-1904,1370.0,367.0,3.732970027247956,0.9740000000000001,2015
2257,journal of neuroinflammation,1742-2094,5612.0,925.0,6.067027027027027,1.794,2015
